12.5	1.05	4.46	27.36
17.5	1.1988	4.37	27.14
22.5	1.3475	4.61	27.73
27.5	1.4963	4.6	27.71
32.5	1.645	4.53	27.54
37.5	1.7938	4.75	28.06
42.5	1.9425	4.62	27.76
47.5	2.0912	4.38	27.16
52.5	2.24	4.84	28.27
57.5	2.3888	4.61	27.73
62.5	2.5375	4.51	27.49
67.5	2.6862	4.74	28.04
72.5	2.835	4.81	28.20
77.5	2.9838	4.69	27.92
82.5	3.1325	4.82	28.23
87.5	3.2812	4.48	27.41
92.5	3.43	4.5	27.46
97.5	3.5896	4.63	27.78
102.5	3.7491	4.64	27.80
107.5	3.9087	4.61	27.73
112.5	4.0682	4.78	28.13
117.5	4.2278	4.79	28.16
127.5	4.5469	4.66	27.85
137.5	4.866	4.81	28.20
142.5	5.0256	4.67	27.87
147.5	5.1851	4.35	27.09
152.5	5.3447	4.52	27.51
167.5	5.8233	4.7	27.95
177.5	6.1424	5.18	29.03
187.5	6.4616	4.67	27.87
197.5	6.7807	4.8	28.18
202.5	6.9402	4.67	27.87
207.5	7.0998	4.63	27.78
212.5	7.2593	4.67	27.87
217.5	7.4189	4.68	27.90
222.5	7.5784	4.69	27.92
227.5	7.738	4.66	27.85
232.5	7.8976	4.79	28.16
237.5	8.0571	4.51	27.49
242.5	8.2167	4.62	27.76
247.5	8.3762	4.93	28.48
252.5	8.5358	4.79	28.16
257.5	8.6953	4.51	27.49
262.5	8.8549	4.42	27.26
267.5	9.0144	4.83	28.25
272.5	9.174	4.89	28.39
277.5	9.3336	4.78	28.13
282.5	9.4931	4.63	27.78
287.5	9.6527	4.97	28.57
292.5	9.8122	4.91	28.43
307.5	10.291	4.53	27.54
317.5	10.61	4.5	27.46
327.5	10.893	4.49	27.44
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
