7	0.16918	4.5045	27.47
9	0.19224	4.5032	27.47
11	0.2224	4.34	27.06
13	0.25493	4.559	27.61
15	0.28747	4.5185	27.51
17	0.32	4.3916	27.19
19	0.35253	4.0177	26.2
21	0.38507	4.2976	26.95
23	0.4176	4.057	26.31
25	0.45013	4.4512	27.57
27	0.48267	4.3104	26.98
29	0.5152	4.6197	27.75
31	0.54773	4.6092	27.73
33	0.58155	4.2704	26.72
35	0.61666	4.6442	27.81
37	0.65177	4.5672	27.63
39	0.68688	4.6853	27.91
41	0.72199	4.6148	27.35
43	0.75709	4.6109	27.73
45	0.7922	4.5504	27.59
47	0.82731	4.0746	26.36
49	0.86242	4.3151	27.25
51	0.89753	4.708	27.96
53	0.93263	4.5033	27.47
55	0.96774	4.6487	27.82
57	1.00285	4.3637	27.56
59	1.03796	4.7589	28.08
61	1.07306	4.4686	27.39
63	1.10817	4.2514	26.83
65	1.14328	4.2963	27.22
67	1.17839	4.6554	27.84
69	1.2135	4.5016	27.47
71	1.2486	4.2085	26.72
73	1.28371	4.3028	27.14
75	1.31882	4.3312	27.04
77	1.35393	4.5769	27.65
79	1.38904	4.5286	27.53
81	1.42414	4.5396	27.74
83	1.45925	4.5316	27.54
85	1.49436	4.3094	26.98
87	1.52947	4.3704	27.14
89	1.56458	4.2772	26.9
91	1.59968	4.5281	27.53
93	1.63479	4.339	27.06
95	1.6699	4.193	26.68
97	1.70501	4.6797	27.48
99	1.74012	4.6392	27.8
101	1.77522	4.7733	28.12
103	1.8156	4.4889	27.44
105	1.85774	4.6657	27.86
107	1.89988	4.4769	27.41
109	1.94202	4.5145	27.5
111	1.98416	4.5414	27.56
113	2.0263	4.4512	27.81
115	2.06844	4.7464	28.06
117	2.11058	4.3037	26.97
119	2.15272	4.6229	27.76
121	2.19486	4.5193	27.86
123	2.237	4.8539	28.3
125	2.27914	4.273	26.89
127	2.32128	4.5859	27.67
129	2.36342	4.3864	27.69
131	2.40556	4.4937	27.45
133	2.4477	4.5992	27.71
137	2.53198	4.4356	27.29
139	2.57412	4.684	27.91
141	2.61626	4.3623	27.12
143	2.6584	4.7443	28.05
145	2.70053	4.3722	27.14
147	2.74267	4.4399	27.31
149	2.78481	4.7753	28.12
153	2.86909	4.4272	27.28
155	2.91123	4.7072	27.96
157	2.95337	4.51	27.49
159	2.99551	4.4423	27.32
161	3.03765	4.3222	27.42
163	3.07979	4.3598	27.11
165	3.12193	4.6224	27.76
167	3.16407	4.4681	27.38
169	3.20621	4.5756	27.34
171	3.24835	4.6792	27.9
173	3.29049	4.41	27.24
175	3.33263	4.707	27.96
177	3.37477	4.955	27.75
179	3.41691	4.6544	27.56
181	3.45905	4.4976	27.46
183	3.50119	4.6755	27.87
183	3.50119	4.6567	27.84
185	3.54333	4.6988	27.65
187	3.58547	4.4705	27.39
189	3.6276	5.01	28.66
191	3.66974	4.6429	27.81
193	3.71188	4.6867	27.71
195	3.75402	4.7428	28.05
197	3.79616	4.6907	27.92
199	3.8383	4.3179	27
201	3.88044	4.4112	27.63
203	3.92258	4.8331	28.26
205	3.96472	4.5676	27.63
209	4.049	4.3543	27.53
211	4.09114	4.6489	27.82
213	4.13328	4.6558	27.84
215	4.17542	4.6932	27.93
217	4.21756	4.5666	27.67
219	4.2597	4.6236	27.76
221	4.30184	4.8361	28.26
223	4.34398	4.7984	28.18
225	4.38612	4.7234	27.48
227	4.42826	4.4646	27.38
229	4.4704	4.7973	28.34
231	4.51253	4.5007	27.46
233	4.55467	4.6182	28.26
235	4.59681	4.5362	27.55
237	4.63895	5.086	28.82
239	4.68109	4.6561	27.84
241	4.72323	4.5893	27.68
243	4.76537	4.7085	27.97
245	4.80751	4.531	27.54
247	4.84965	4.4764	27.4
249	4.89179	4.4564	27.35
251	4.93393	4.6408	27.81
253	4.97607	4.4788	27.41
255	5.01821	4.6591	27.85
257	5.06035	4.6019	27.71
259	5.10249	4.3071	26.98
261	5.14463	4.5076	27.48
263	5.18677	4.3712	27.14
265	5.22891	4.7612	28.09
267	5.27105	5.0161	28.67
269	5.31319	4.4232	27.27
271	5.35533	4.9176	28.45
273	5.39747	4.647	27.82
275	5.44464	4.1465	26.55
277	5.49349	4.6297	27.78
279	5.54235	4.3322	27.04
281	5.5912	4.9213	28.46
283	5.64005	4.4518	27.34
285	5.6889	4.5268	27.53
287	5.73776	4.398	27.21
289	5.78661	4.821	28.23
291	5.83546	4.4175	27.26
293	5.88432	4.4441	27.32
295	5.93317	4.2884	26.93
297	5.98202	5.3271	29.34
299	6.03088	4.5882	27.68
301	6.07973	4.2239	26.76
303	6.12858	4.4727	27.4
305	6.17743	4.3774	27.16
307	6.22629	4.9513	28.52
309	6.27514	4.3137	26.99
311	6.32399	4.2899	26.93
313	6.37285	5.1592	28.98
315	6.4217	4.4602	27.36
319	6.5194	4.4402	27.31
321	6.56826	5.3521	29.39
