1	0.13934	4.88	28.4
3	0.16107	4.97	28.6
5	0.18281	5.28	29.2
7	0.20454	5.04	28.7
9	0.22627	5.03	28.7
11	0.24799	4.96	28.5
13	0.26972	4.68	27.9
15	0.29145	4.77	28.1
17	0.31319	4.87	28.3
19	0.33492	4.71	28
21	0.35665	4.93	28.5
23	0.37837	5.23	29.1
25	0.4001	5.08	28.8
27	0.42183	4.90	28.4
29	0.44356	6.23	31.1
31	0.4653	4.82	28.2
33	0.48703	4.92	28.5
35	0.50876	5.02	28.7
36	0.51962	5.44	29.6
37	0.53048	4.86	28.3
39	0.56106	5.05	28.7
43	0.58396	5.15	29
47	0.60955	4.75	28.1
51	0.63792	4.94	28.5
55	0.66915	5.13	28.9
59	0.70325	5.08	28.8
61	0.72137	4.99	28.6
63	0.74021	4.91	28.4
67	0.78002	4.89	28.4
71	0.82261	5.62	29.9
75	0.86791	5.23	29.1
79	0.91582	5.14	28.9
83	0.97056	4.78	28.1
86	1.0372	5.38	29.4
87	1.0602	5.03	28.7
91	1.1558	5.01	28.7
95	1.2566	5.25	29.2
99	1.3619	5.00	28.6
103	1.4709	5.10	28.9
107	1.583	5.40	29.5
111	1.6972	4.84	28.3
115	1.8129	4.99	28.6
119	1.9116	5.11	28.9
123	1.9569	4.95	28.5
127	2.0022	4.75	28.1
131	2.0474	4.70	28
135	2.0926	5.01	28.7
136	2.1039	5.12	28.9
139	2.1377	5.26	29.2
143	2.1826	5.11	28.9
147	2.2275	5.24	29.1
151	2.2721	4.93	28.5
155	2.3165	5.03	28.7
159	2.3607	4.95	28.5
161	2.3827	5.17	29
163	2.4047	5.25	29.2
167	2.4484	5.18	29
171	2.4918	5.16	29
175	2.5348	5.46	29.6
179	2.5776	5.15	29
183	2.62	5.50	29.7
186	2.6516	5.09	28.8
187	2.6621	5.29	29.3
191	2.7	5.50	29.7
195	2.7263	5.10	28.9
199	2.7524	5.41	29.5
203	2.7783	6.26	31.1
207	2.8041	5.44	29.6
211	2.8298	4.88	28.4
215	2.8553	5.01	28.6
219	2.8806	5.01	28.6
223	2.9058	5.28	29.2
227	2.9308	5.28	29.2
231	2.9557	4.74	28
235	2.9804	5.44	29.6
239	3.005	5.33	29.3
243	3.0294	5.19	29
247	3.0537	5.37	29.4
251	3.0778	4.94	28.5
255	3.1018	5.46	29.6
259	3.1724	5.23	29.1
263	3.2417	4.92	28.5
267	3.3099	4.95	28.5
271	3.377	5.64	30
275	3.4432	5.32	29.3
279	3.5086	5.15	29
283	3.5732	4.96	28.5
286	3.6213	5.03	28.7
287	3.6373	5.04	28.7
291	3.701	4.89	28.4
295	3.7645	5.03	28.7
299	3.8279	5.10	28.9
303	3.8914	4.99	28.6
307	3.9552	4.86	28.3
311	4.0195	5.06	28.8
315	4.0845	4.63	27.8
319	4.1069	4.91	28.4
323	4.1293	5.20	29.1
327	4.1519	5.06	28.8
331	4.1746	4.68	27.9
335	4.1974	5.05	28.7
336	4.2031	5.54	29.8
339	4.2203	5.11	28.9
343	4.2434	4.94	28.5
347	4.2667	5.03	28.7
351	4.2901	4.99	28.6
355	4.3137	5.05	28.7
359	4.3742	5.05	28.7
363	4.436	5.29	29.3
367	4.4992	4.86	28.3
371	4.5638	5.29	29.3
375	4.63	5.16	29
379	4.6978	5.26	29.2
383	4.7674	5.03	28.7
386	4.8209	5.46	29.6
387	4.839	5.23	29.1
389	4.8754	5.01	28.7
391	4.9124	5.54	29.8
395	4.9879	5.74	30.2
399	5.0656	5.18	29
403	5.1454	5.29	29.3
407	5.2275	5.29	29.3
411	5.3118	5.30	29.3
419	5.4495	5.19	29
423	5.5012	5.14	28.9
431	5.607	5.28	29.2
435	5.6611	5.48	29.6
436	5.6748	5.48	29.6
439	5.7161	5.39	29.5
443	5.7719	5.16	29
447	5.8285	5.47	29.6
451	5.8859	5.36	29.4
455	5.9441	5.76	30.2
459	6.0032	5.47	29.6
461	6.0331	5.44	29.6
463	6.0631	5.39	29.5
467	6.1239	5.69	30.1
471	6.1774	5.17	29
475	6.2073	5.34	29.4
479	6.2373	5.36	29.4
483	6.2676	4.89	28.4
487	6.298	5.08	28.8
491	6.3286	5.22	29.1
495	6.3594	5.31	29.3
499	6.3904	4.99	28.6
503	6.4216	5.43	29.6
507	6.453	5.27	29.2
511	6.4845	5.28	29.2
515	6.5162	5.74	30.2
519	6.5481	5.30	29.3
523	6.5802	5.47	29.6
527	6.6125	5.34	29.4
531	6.645	5.17	29
535	6.6776	5.23	29.1
536	6.6858	5.69	30.1
539	6.7104	5.61	29.9
543	6.7434	5.03	28.7
547	6.7766	5.28	29.2
551	6.8187	5.18	29
555	6.8877	4.96	28.5
559	6.9574	5.22	29.1
563	7.0278	5.40	29.5
567	7.099	5.39	29.5
571	7.1707	5.11	28.9
575	7.2432	5.16	29
579	7.3163	4.81	28.2
583	7.39	5.17	29
586	7.4458	5.64	30
587	7.4644	5.02	28.7
591	7.5394	5.11	28.9
595	7.6149	5.72	30.1
599	7.691	5.22	29.1
603	7.7677	5.26	29.2
607	7.8449	5.55	29.8
611	7.9226	5.41	29.5
615	8.0009	5.16	29
619	8.0796	5.52	29.7
623	8.1588	5.53	29.8
627	8.2384	5.56	29.8
631	8.3184	5.40	29.5
635	8.3989	5.30	29.3
639	8.4797	5.31	29.3
643	8.5609	5.01	28.7
647	8.6424	5.51	29.7
651	8.7243	5.30	29.3
655	8.8065	5.27	29.2
659	8.8889	5.21	29.1
661	8.9302	5.46	29.6
663	8.9716	5.21	29.1
667	9.0546	5.61	29.9
671	9.1378	5.11	28.9
675	9.2212	5.66	30
679	9.3048	5.27	29.2
683	9.3885	5.08	28.8
687	9.4724	5.19	29.1
691	9.5564	4.99	28.6
695	9.6405	5.45	29.6
699	9.7247	5.31	29.3
703	9.8089	5.12	28.9
707	9.8933	5.05	28.7
711	9.9776	4.96	28.55
715	10.062	5.34	29.4
719	10.146	5.05	28.7
723	10.231	5.25	29.2
727	10.315	5.26	29.2
731	10.399	5.13	28.9
735	10.483	4.90	28.4
739	10.567	4.85	28.3
743	10.651	4.98	28.6
747	10.742	5.06	28.8
751	10.84	4.68	27.9
755	10.938	5.10	28.9
