4	1.21	0.861	24.19
6	1.56	0.859	24.11
8	1.91	0.863	24.24
10	2.26	0.873	24.52
22	4.38	0.849	23.82
26	5.08	0.858	24.07
28	5.44	0.875	24.59
30	5.79	0.856	24.03
32.5	6.23	0.853	23.93
36	6.85	0.853	23.95
38	7.2	0.872	24.5
40	7.55	0.855	24.01
42	7.88	0.855	24
44	8.19	0.853	23.95
48	8.81	0.836	23.44
52.5	9.51	0.838	23.49
58	10.36	0.847	23.76
