NA	2.3	NA	25.9
NA	4.3	NA	26.2
NA	5.2	NA	26.1
NA	6.2	NA	25.7
NA	7.2	NA	26.3
NA	8.2	NA	26
NA	9.1	NA	24.8
NA	10.1	NA	25.3
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
